회원번호,회원상태,성별,나이,결혼,구독여부,총구매액,가루,건강일반,건어물,견과,과실주,과일,과일채소,과자,기름/식초,김장채소,김치,꿀,냉동수산,닭/오리,돼지,두부/유부,떡,말린나물/건재,멥쌀,밀가공,밑반찬,버섯,보리/혼합곡,빵,뿌리채소,생물수산,생활용품,섬유,세제/세안,소,소금,소스/기타양념,손질한채소,수산가공,식기/편백,식사대용,쌈채소류,알,양념채소,어묵/묵,열매채소,유색미/발아미,유제품,육가공,음료,잎/줄기채소,장,잼/병조림/기타,전통주,절임/장아찌,중량(정육),즉석조리,차,찹쌀,콩/화본/깨,콩나물,해조,홍삼/녹용,화장품
411965184,True,여,36,기혼,0,1471681,0,3,1,0,0,0,4,0,0,0,0,0,1,1,6,4,1,0,5,4,12,1,5,2,1,0,0,0,0,2,0,0,0,0,0,0,4,2,0,2,4,0,5,2,6,0,0,1,0,2,1,0,0,0,8,2,0,1,2
412054272,True,여,39,미혼,False,1580158,0,0,1,0,0,2,0,6,2,0,0,0,2,0,1,0,1,1,0,4,0,1,0,3,0,1,3,0,9,1,0,2,0,1,0,5,3,17,3,1,5,0,16,9,11,5,1,1,0,0,0,13,3,0,0,13,3,0,0
412174912,True,여,55,미혼,False,1189207,8,0,1,0,0,0,1,10,1,0,0,0,1,7,0,16,0,0,0,1,2,7,0,10,2,1,1,0,0,0,0,0,0,1,0,1,2,10,5,0,4,0,10,1,7,31,0,1,0,1,2,0,1,0,0,6,3,0,1
412507136,True,여,69,기혼,False,104912,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
412598080,True,여,31,미혼,False,1022144,4,0,2,0,0,2,2,4,2,0,0,1,2,0,1,8,0,0,12,9,0,2,0,0,3,0,1,0,2,0,0,0,0,0,0,1,1,6,6,5,2,0,9,1,1,3,0,0,0,0,2,0,0,0,2,2,1,0,0
412612928,True,여,72,기혼,False,5398731,0,1,0,5,0,24,18,10,3,0,0,0,2,0,4,2,15,0,2,6,10,0,0,14,2,2,5,0,3,3,0,4,0,9,1,8,1,26,7,0,14,0,52,0,16,10,0,0,2,6,0,5,4,0,0,2,3,0,1
412683456,True,여,45,기혼,False,17230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412915456,True,여,57,기혼,False,348808,0,0,0,0,0,4,0,1,0,0,0,1,0,0,0,6,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,11,0,0,1,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0
413021248,True,여,47,기혼,0,8806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413028672,True,여,41,불명,False,49775,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413037952,True,여,36,기혼,False,3232521,5,1,1,1,0,4,1,46,2,0,6,0,4,2,7,14,17,1,0,28,13,17,1,5,4,0,5,0,6,8,1,10,2,2,2,0,4,11,5,3,20,0,44,7,9,10,2,2,1,4,0,0,2,0,1,4,0,0,0
413125184,True,여,35,기혼,False,23930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413164160,True,여,38,불명,0,162849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
413179008,True,여,57,불명,False,107876,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0
413327488,True,여,38,기혼,False,41447,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
413494528,True,여,65,기혼,False,17996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
413771072,True,여,43,기혼,False,771985,2,0,0,0,0,8,1,4,0,0,1,0,0,2,0,1,2,0,0,0,4,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,7,0,0,0,0,0,2,0,0
414095872,True,여,35,미혼,False,281515,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,3,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,0,0,0
414236928,True,여,48,미혼,False,1550692,1,0,2,0,0,9,5,19,0,0,0,0,1,3,4,6,7,0,3,3,0,0,0,19,8,1,0,0,0,2,0,1,0,2,1,4,1,0,7,0,6,1,16,3,4,7,2,0,1,0,0,1,0,0,0,4,2,0,0
414442944,True,남,42,기혼,False,754686,3,0,3,0,0,0,4,2,0,0,0,0,0,0,0,4,5,0,0,4,0,3,1,0,11,0,0,0,0,1,0,1,0,0,0,0,1,10,7,3,7,0,2,0,0,7,2,0,0,0,1,0,0,0,0,2,1,0,1
415053568,True,여,33,미혼,False,85574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
415064704,True,여,40,불명,False,252703,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,2,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,2,0,0,0,4,3,0,0,1,0,0,0,1,0,0,0,1,1,0,0
415272576,True,여,34,불명,False,310709,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,3
415343104,True,여,41,기혼,False,69493,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
415569536,True,여,37,기혼,False,20676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415630784,True,여,56,기혼,False,31013,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
415634496,True,여,35,기혼,False,2574053,2,2,0,5,0,9,14,33,1,0,1,0,4,2,1,24,0,2,2,18,4,6,0,8,11,7,0,0,2,5,1,1,0,1,0,13,11,23,21,11,14,0,10,8,24,16,2,8,0,5,1,1,1,0,4,8,3,0,0
415641920,True,여,42,기혼,False,1161815,0,0,0,0,0,1,1,1,1,0,0,0,3,0,1,3,1,1,0,0,2,0,0,12,0,1,5,1,0,1,0,4,0,1,2,1,1,5,3,2,1,0,3,9,4,0,0,1,0,0,1,2,0,0,0,2,1,0,5
415846080,True,여,38,기혼,0,38288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416074368,True,여,60,미혼,0,523401,3,0,0,0,0,1,3,0,0,0,0,0,0,0,1,6,0,2,0,1,1,1,0,0,2,0,0,0,0,1,0,2,0,1,0,0,0,4,3,1,0,0,5,0,1,4,0,0,0,0,1,0,1,0,1,2,0,0,0
416076224,True,여,37,기혼,False,1450038,0,2,0,0,0,0,0,8,1,0,0,0,3,1,0,4,0,2,0,4,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,1,0,5,0,1,0,0,6,2,3,0,5,0,0,0,4,0,1,0,0,1,0,0,1
416506816,True,여,42,기혼,False,1089875,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
416556928,True,여,36,기혼,0,2391471,5,3,4,0,0,10,2,11,3,0,0,1,0,0,7,12,0,0,1,0,4,0,0,17,2,0,4,0,9,2,1,1,0,0,0,1,0,11,2,5,4,0,9,0,38,5,2,1,0,0,0,0,1,0,1,8,5,0,9
416894720,True,여,55,미혼,False,2051489,0,0,0,0,0,5,7,0,1,0,0,0,6,6,0,6,2,0,4,1,11,9,1,0,4,4,1,0,0,1,0,2,0,1,0,1,3,19,12,2,5,1,20,3,1,22,1,0,0,0,0,18,0,0,6,2,3,0,0
416935552,True,여,37,기혼,False,61547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
417084032,True,여,40,미혼,False,899003,0,0,5,0,0,0,0,0,0,0,0,0,0,2,2,3,4,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,2,2,2,0,0,1,10,1,0,0,0,0,0,5,0,0,0,0,1,6,1,0
417334592,True,여,54,불명,True,362014,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417356864,True,여,45,불명,False,29769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
417442240,True,여,37,기혼,0,2048891,0,0,1,0,0,1,0,0,3,0,0,0,3,0,1,0,0,0,0,7,2,0,0,14,2,0,4,0,2,0,0,1,0,0,0,0,2,11,0,3,0,0,5,4,4,2,0,0,0,1,25,0,0,1,0,8,2,0,9
417846848,True,여,52,불명,False,4212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418012032,True,여,36,불명,False,139369,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418210624,True,여,40,기혼,True,262752,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,1,0
418386944,True,여,41,기혼,0,920261,0,2,1,0,0,1,1,2,0,0,0,0,2,1,2,12,1,0,0,3,5,1,0,0,4,0,1,0,0,0,0,1,0,1,2,1,1,1,3,0,1,0,0,5,3,2,0,1,0,2,0,0,1,0,0,4,0,1,0
418463040,True,여,37,미혼,0,668896,0,0,0,0,0,2,0,4,0,0,1,2,2,0,0,3,2,0,1,0,0,0,0,2,1,0,3,1,0,0,0,1,0,0,0,3,0,3,2,0,0,0,0,3,2,1,1,2,0,0,0,2,0,0,2,0,0,1,0
418481600,True,여,51,미혼,False,1013532,2,4,0,1,0,0,2,2,2,0,0,0,0,2,0,4,2,1,0,0,1,1,2,2,2,0,0,0,2,0,0,0,0,1,0,0,0,5,4,0,5,0,4,1,5,0,0,0,0,0,2,0,0,0,1,2,3,1,0
418552128,True,여,54,미혼,0,126543,2,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
418615232,True,여,38,기혼,False,91701,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
418687616,True,여,51,기혼,False,159951,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
418693184,True,여,35,기혼,0,1970624,0,1,4,0,0,6,4,9,0,0,0,0,0,0,0,19,5,2,0,3,0,8,0,0,3,2,1,0,0,0,0,0,0,0,0,0,1,14,5,0,2,1,6,9,1,6,1,0,0,0,15,0,1,0,4,6,1,0,5
418754432,True,여,39,미혼,False,192207,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418984576,True,여,42,기혼,0,239204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
419118208,True,여,56,미혼,True,190294,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
419353920,True,여,34,기혼,False,65569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419457856,True,여,33,미혼,False,235379,1,3,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0
419483840,True,여,39,미혼,False,640675,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19,0,2,0,2,0,3,0,11,3,1,0,0,2,0,0,0,0,0,0,0,2,10,4,0,3,1,0,0,1,12,0,0,0,2,0,0,0,2,1,5,0,0,0
419628608,True,여,54,미혼,False,3528159,5,0,6,5,0,10,12,11,1,0,0,1,6,9,13,4,4,1,0,3,0,4,0,7,10,1,8,0,5,10,4,0,0,8,5,11,5,16,6,0,6,1,2,6,0,30,1,4,0,0,0,0,2,1,3,8,9,0,2
420152000,True,여,41,기혼,False,27376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
421299008,True,여,63,기혼,0,56668,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421753728,True,여,44,기혼,False,15342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
421956032,True,여,55,불명,0,340861,0,0,2,0,0,0,0,2,0,0,0,0,1,3,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
421965312,True,여,51,기혼,True,18761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
422208448,True,여,44,불명,False,88063,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422355072,True,여,64,기혼,False,992871,0,1,0,0,0,4,0,3,0,0,0,0,2,1,4,21,2,0,2,2,1,5,0,1,4,2,0,0,2,1,0,1,0,1,0,0,6,11,2,2,3,0,1,4,1,16,2,1,0,1,1,0,0,0,1,5,6,0,0
422390336,True,여,38,미혼,False,165979,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422468288,True,여,58,기혼,0,1205892,3,0,4,0,0,5,0,12,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,3,6,0,0,0,0,2,0,0,0,0,0,20,4,7,10,5,8,1,0,1,3,22,1,0,0,1,0,1,0,0,1,8,2,0,0
422549952,True,여,31,불명,False,51595,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422614912,True,여,43,기혼,False,64706,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422663168,True,여,54,기혼,False,254043,0,0,0,0,0,1,2,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0
422694720,True,여,29,미혼,False,352921,0,0,0,0,0,1,1,5,0,0,0,1,0,0,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,3,0,7,0,1,0,0,0,0,0,0,0,2,0,0,0
422750400,True,여,35,미혼,False,99071,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422820928,True,여,54,미혼,True,1891730,2,0,1,0,0,1,2,8,0,0,0,0,3,10,1,11,1,4,9,1,0,12,0,0,6,9,0,0,0,1,0,0,0,2,0,2,3,21,6,3,9,0,0,0,2,33,4,0,0,1,0,0,0,0,7,1,1,0,0
422908160,True,여,38,미혼,False,1315450,0,0,6,0,0,1,0,1,3,0,0,0,6,2,4,1,2,2,1,0,1,5,0,0,0,0,3,0,0,2,0,5,0,3,0,0,0,11,1,0,1,0,0,1,0,1,2,1,0,0,1,0,0,0,0,2,2,2,5
423032512,True,여,46,기혼,True,245430,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,7,1,0,0,0,0,0,0,1,0,1,2,0,2
423064064,True,여,64,불명,False,1360671,1,0,2,0,0,0,1,5,0,0,0,0,1,3,1,20,4,0,2,5,1,0,6,0,2,0,0,0,2,0,1,0,0,0,0,0,1,23,15,0,5,1,0,0,0,4,0,1,0,0,0,0,0,5,2,18,0,0,1
423080768,True,여,41,미혼,True,57623,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
423084480,True,여,70,기혼,True,78586,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423127168,True,여,65,기혼,False,925540,3,0,1,0,0,6,4,1,0,0,0,0,3,2,0,8,1,0,7,10,0,0,0,1,5,1,0,0,0,0,0,1,0,3,0,0,0,3,10,0,9,0,0,0,0,8,0,0,0,0,2,0,0,0,0,3,1,0,0
423240384,True,여,36,기혼,True,502439,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,4,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,5,2,0,1,0,0,0,2,4,1,0,0,0,0,0,0,0,0,1,0,0,0
423325760,True,여,48,미혼,False,38863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
423479808,True,여,57,미혼,False,575664,1,0,1,0,0,4,2,3,2,0,0,0,0,1,1,1,0,0,0,1,2,1,0,2,0,0,1,0,1,2,0,0,0,0,0,2,0,0,0,0,5,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
423485376,True,남,62,미혼,False,2286867,1,0,0,0,0,5,8,9,2,0,0,1,2,0,7,26,3,4,1,16,5,1,2,11,5,0,2,0,1,3,0,0,0,4,0,0,11,15,8,2,7,0,0,6,3,19,2,0,0,0,0,1,1,0,1,9,8,0,4
423587456,True,여,26,기혼,False,636258,0,0,0,1,0,2,1,4,0,0,0,0,0,1,3,2,0,0,0,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,3,3,1,2,0,0,8,3,1,1,0,0,0,0,6,1,0,0,0,1,0,3
423685824,True,여,36,기혼,True,220349,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,1,0,0,5,0,1,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,3,0,1
423878848,True,여,52,기혼,True,2109605,3,1,1,4,0,3,1,10,3,0,0,0,2,7,4,8,8,7,1,2,0,0,1,8,5,2,3,0,1,0,1,1,0,3,0,0,7,9,10,1,8,10,8,2,2,6,2,3,0,1,16,1,1,1,5,12,1,0,0
423925248,True,여,45,기혼,False,59730,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424057024,True,여,43,미혼,True,29482,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424075584,True,여,35,기혼,False,244948,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,2,0,0,0,0,0,0,0,4,0,1,0,1,0,0
424118272,True,여,46,불명,False,4725702,8,4,9,3,0,34,16,7,12,0,0,0,0,0,3,12,3,5,2,12,18,13,0,1,3,3,13,0,9,7,0,16,0,4,1,11,8,21,8,0,19,0,26,5,3,25,2,2,3,8,0,0,0,0,4,7,2,0,0
424326144,True,여,33,미혼,0,3496896,10,1,4,3,0,8,5,25,4,0,0,0,1,6,8,13,7,0,0,10,9,4,0,2,5,2,2,0,4,3,0,3,0,1,0,3,2,16,9,20,6,0,11,5,6,22,1,1,0,0,0,0,2,0,0,4,14,3,6
424359552,True,여,36,미혼,True,108261,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
424385536,True,여,43,불명,False,257229,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,4,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0
424391104,True,여,35,불명,False,22782,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
424521024,True,여,24,불명,False,201587,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
424543296,True,여,55,불명,False,14550,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424643520,True,여,42,불명,False,107207,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
424676928,True,여,51,기혼,False,8272595,36,10,8,1,0,7,7,3,1,0,0,5,1,6,2,8,0,5,0,12,11,5,5,1,11,15,11,0,1,4,1,10,1,4,0,5,3,17,16,4,10,0,12,23,26,18,5,0,0,3,37,0,0,11,2,7,6,0,1
424829120,True,여,45,기혼,True,72269,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
424886656,True,여,73,기혼,False,611943,2,0,1,0,0,3,1,4,0,0,0,0,0,2,0,2,0,0,1,6,0,1,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,1,4,0,2,0,7,3,1,2,0,0,0,0,0,2,0,0,0,1,0,0,0
425107520,True,여,40,불명,False,4212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
